danceability,energy,tempo,acousticness,instrumentalness,valence,loudness,speechiness,artist_encoded,song_length,key,genre_encoded
-1.2472204531639326,0.9788327155778139,1.7280123390668956,-1.0176363549264276,-0.483738587111419,-0.28282368957998677,0.7570930093858074,-0.3323499570821343,-1.7219092066706343,1.723900652245933,-1.4636159554470118,-0.7711730105576241
-1.6493799340945783,-1.9049068624904664,-0.2256297427729368,1.611657796313178,1.3928124266143154,-1.5612151947946604,-1.4764849532745266,-0.4238868275340083,0.23814586121787665,-0.1189415618745774,-1.4636159554470118,1.5040997670615515
1.4374658114271333,0.6046186283814534,0.6422169476631756,-0.9294919032280242,-0.43995184601453435,1.2453160222734145,0.5358765489246844,0.48125128558128705,1.5321440623445195,0.6996856223915936,-0.3370495774205534,0.8349018912912056
1.0244371553362002,0.7382665166658681,0.48637881169885566,-1.010964741520134,-0.10750307964875302,-1.1001123414418805,0.9223053026415828,-0.1735065642391765,1.1041886542910773,0.5526857710910702,-0.3370495774205534,-0.5034938602494858
-0.29616762663875745,0.8604588716687613,-0.429615603546007,1.70494730580796,-0.48391836059939414,-1.043092202939888,-0.0636974764502136,3.685041751396878,-1.4032344073253147,-1.1029473636079912,0.5078752060992904,-0.9050125857116933
1.2526898337022425,-1.3542775627586787,0.9017652828655434,0.9982085975141558,-0.4842342860672328,0.7511414885894788,-0.009669926910936894,-0.4631938366104013,1.1169742442723807,-0.16104316707197733,1.6344415841257487,-1.3065313111739008
0.3451137078182179,-0.31182403414024573,1.2180637363758233,0.05683263806680879,-0.3249496882657352,0.3443978339419318,-0.006046127856473478,-0.019509241008376667,-0.1504878267043869,1.2428735384227771,1.0711583951125196,0.4333831658289982
2.0244012700826706,0.11966771946372093,0.5816471098537683,-0.9388208541775025,-0.4842342860672328,1.5532247701841744,0.5739264389965528,1.0681641608315382,0.06879710335230928,0.6425509736986815,1.6344415841257487,-0.2358147099413475
0.07338432881102468,0.5206113843169643,0.9652560826466817,-0.8226330105340011,-0.4842342860672328,1.4125750952125926,1.0129002790031745,-0.4233483753548796,-1.110130787942602,1.0044037487537922,-1.1819743609403972,-0.7711730105576241
0.8287920024510211,0.34495987400030553,-0.41587745273391,-0.9620018838095392,-0.442926039749417,-1.343398265717049,0.18552106761358322,-0.44004039290786845,-0.5104142465554218,-0.2983994647907882,1.6344415841257487,1.3702601919074822
0.497282160062246,-0.6287604549290001,-0.9525961904186473,0.8427260816895191,-0.4842342860672328,0.24556292720514458,-1.7904377259021516,4.4496438457595895,0.24538298762238805,-0.8046784583224171,1.3527999896191343,-0.9050125857116933
-0.14943376197487312,0.2456785855604547,-0.6876874085209058,-0.5509626510658627,-0.4842151851341354,0.7777508865570754,0.33574401023498635,-0.4368096798330963,0.762596287998138,-0.5547938501281385,1.0711583951125196,1.236420616753413
-0.07334953585285904,-0.915148786967031,-0.22402481861264523,1.628619525312229,-0.48419727387853206,-0.3512478557823779,0.16888453559081834,-0.4637322887895299,-1.5031067517075722,-0.9574992615101761,0.789516800605905,-1.574210461482039
1.3613815853051197,0.05857154196227426,0.38921670303479894,-0.5283470124004611,-0.2889288974765999,1.408773752645793,0.2640916198399092,-0.5014239413285368,-0.01611851312729144,0.4610341645232672,1.0711583951125196,0.5672227409830674
0.40489417119980037,0.3105932741557418,-0.6676900534836715,1.2384997583340493,-0.4842342860672328,0.5876837582171,0.3410149906778426,-0.5218851241354263,0.7389550084100672,-0.5359306354298425,-0.9003327664337827,1.236420616753413
-0.6928925199892592,-1.1671705191604982,-0.2503455748414282,-0.036456871427973436,-0.3573353533789028,-1.320590210316252,-0.028118358460933766,-0.5057315587615662,0.5823918405258034,-0.976120251942683,-1.4636159554470118,1.3702601919074822
-1.6711182844151538,-1.2282666966619449,-1.2313394185781028,1.6992933961416095,-0.11741705876502882,-1.3091861826158533,-0.9292912960505124,-0.4206561144592363,-1.0351059108825,-1.0676128988360625,0.789516800605905,0.2995435906749291
2.0787471458841087,0.24186007446661428,0.5376079908953656,-1.0089576035885797,-0.4842342860672328,1.9295576842973257,0.22390039396313036,-0.3775799401289427,-1.3552281355087221,0.601009512115918,1.0711583951125196,0.8349018912912056
0.6385814371459865,-0.18199465694967157,0.38449822600354083,-0.6810025733919227,-0.4842342860672328,-1.1001123414418805,0.42946863123452395,-0.38242600974110064,0.9833286433357364,0.45658329363939903,0.22623361159267577,-0.6373334354035549
-0.31790597695933287,1.0131993154223777,-0.44906728436874177,-1.014498435061603,-0.4842342860672328,0.03648908603117158,0.722337482090724,-0.4050410012645048,-0.5412926525480038,-0.32970695114397924,0.5078752060992904,1.102581041599344
1.7200643655946142,-0.7165862100873295,0.053530765668194764,-0.6131556573957175,-0.48411201365813206,1.9865778227993178,-0.9172668719152468,-0.4330405145791957,-0.27255402539381296,0.14438649307097476,0.5078752060992904,1.236420616753413
1.3776853480455513,-0.5294791664891493,0.789067508329863,-0.6442521605606449,-0.48413580720801114,0.9374072743626544,0.29703524760776073,0.47048224199871364,0.7927509813502689,0.8382076243895131,-1.4636159554470118,0.8349018912912056
-1.741767922957024,-1.7628582497996028,-1.5331614561625528,1.6597160284771564,2.33794510236594,-1.4764452555550316,-2.368104238811428,-0.4895779933877061,-0.3113932704313576,-0.8209680401967079,0.789516800605905,1.5040997670615515
-1.1765708146220624,-1.6979435612043159,-1.1848608148960567,1.7671403121378149,2.509787407048054,-0.9936747495714943,-1.1470486755960112,-0.4863472803129341,0.7404024336909696,-1.6372562463963571,-1.4636159554470118,1.5040997670615515
0.8831378782524597,0.6122556505691343,-0.09046302999317317,-0.0449377359274991,-0.4505267570718951,0.5458689899823054,0.6541441726112713,-0.43465587111658177,0.44126787563783065,0.008559236029955132,-1.1819743609403972,-0.36965428509541665
-0.1820412874557363,1.4561466023078655,-0.025431503018154743,-1.0144418959649395,-0.48422965954364516,0.81956565479187,0.9909927665375533,-0.2828123566022966,1.1517124510140355,0.06990253134094643,1.6344415841257487,-1.574210461482039
-1.35591220476681,1.5248798019969931,0.8192079840601403,-1.0230511607529882,-0.4841083785324561,1.3327469013098032,0.5315938773148637,-0.008740197425803245,-1.7274576702474265,0.8666386975864627,1.3527999896191343,1.236420616753413
-1.4211272557285364,1.162121248082154,-1.3955552586591455,-1.0223573694978303,-0.4069052489602817,-1.2977821549154547,0.9308706458612241,-0.4201176622801076,-0.9687655855078121,-1.786315003956085,-1.4636159554470118,1.102581041599344
-0.0190036600514204,0.5893445840060918,0.19980355363717678,-0.926664948394849,-0.4842342860672328,-0.6781633165271352,0.47674273708139087,1.2566224235265726,-0.9632171219310199,1.2223828794387135,-0.9003327664337827,0.8349018912912056
-0.660284994508396,1.4179614913694614,1.3810919325782505,-1.0216675925185355,-0.4842342860672328,-0.00912702477042231,0.9354827537487235,-0.08950802429510384,0.3913317034467018,1.396655669165385,0.789516800605905,0.4333831658289982
-0.2907330390586136,0.1349417638390826,-0.2994562541463531,-0.5820591542307901,-0.4839405018194205,0.1277213076343598,-0.2185325269591157,-0.5008854891494082,0.8113262724551815,-0.18858103828883163,-0.9003327664337827,-0.7711730105576241
0.9863950422751931,-1.0335226308760839,0.22528974930260826,1.6455812543112804,-0.4842342860672328,0.27217232517274115,0.37988847144390736,-0.43465587111658177,0.46032564183637736,0.3064042488503986,-1.4636159554470118,-1.1726917360198315
-0.3668172651806277,-0.277457434295682,-0.7200426795923855,0.1840456055596935,-0.1993726194595753,-0.10796193150720955,-0.11574840832341884,0.2927930228862523,1.301762205134239,-0.5853141076175159,1.6344415841257487,-1.7080500366361082
0.5624972110239724,0.8680958938564423,-0.5769155429775755,-1.011643210680096,-0.455483746630033,1.1046663473018328,0.8323691988353481,-0.5278080981058417,0.7435385217995911,-0.4503043574735337,1.6344415841257487,1.3702601919074822
0.9809604546950493,0.6046186283814534,0.5169686661940148,-1.018597519569707,-0.4842342860672328,0.15433070560195636,0.9600257564357727,0.6212488521547413,-0.44721000928935534,0.5815407367531504,-0.3370495774205534,0.7010623161371365
0.7853153018098702,0.6122556505691343,0.0655997953535882,-0.8169791008676506,-0.4831338343853262,0.8651817655934642,0.4943675779371915,-0.5035777500450516,0.4091832819111633,0.1557710335630443,-1.4636159554470118,-1.3065313111739008
0.9809604546950493,-1.2206296744742642,0.9997298536097461,0.40737503738053565,-0.03810522583482253,-0.14977669974200414,-1.5405603092829976,1.6173853835427818,-0.26700556181702084,1.0369223564359262,0.789516800605905,0.5672227409830674
-1.0298369499581783,-0.3156425452340862,-1.3446470642946942,-0.7414994068218723,-0.4842342860672328,-0.9974760921382938,0.08405469408860056,-0.468578358401688,0.6002434189902649,-1.1744943561153312,-0.3370495774205534,1.6379393422156205
-0.4483360788827856,0.581707561818411,0.54874616456779,-0.3587297224099481,-0.4665213100461534,-1.4133429689461596,0.6533205819170751,-0.44165574944525443,0.9063738659010983,0.6115159896445036,-1.4636159554470118,-0.5034938602494858
-2.5243485344977397,-2.1183616326361454,-1.6264717468419099,1.622965615645879,2.496568768226353,-1.5406879449339432,-3.608761260548717,-0.39750267075670337,-0.7929034138781844,-1.9496801322139583,0.5078752060992904,-1.0388521608657624
1.5407229754498666,-1.4726514066677314,-0.5768192475279581,-0.5085583285682346,-0.4842342860672328,-0.9708666941706973,-0.26975986813812486,-0.28550461749794,0.9734379039162374,-0.4502135233738629,0.789516800605905,0.5672227409830674
-0.4429014913026418,0.8260922718241976,-0.720363664424444,0.03704395423458226,-0.4842342860672328,-0.1801874402764002,0.7483629480273267,-0.21658273856947008,0.8195283490469611,-0.585616887949752,-0.3370495774205534,-0.9050125857116933
-1.4265618433086802,0.28004518540501844,-1.3466692687366617,0.9727660040155789,2.235500651497757,-0.9404559536363013,0.6898880087393903,-0.4664245496851733,-1.2420877260515268,-1.1764018722084173,-0.618691171927168,-1.574210461482039
-0.3287751521196206,-0.41874234476777744,0.6378836524303884,0.011601360736005288,-0.4842342860672328,-0.7617928529967245,0.48250787194076494,-0.4707321671182026,0.0010093526967189328,0.6955980879064094,0.5078752060992904,-0.10197513478727836
-2.512392441821423,-2.079412819478973,-1.0683754193420878,1.5777343383150755,2.665106413203041,-1.6368619118739707,-2.8210791206193866,-0.4448864625200264,0.7908210809757324,-0.913891324159902,1.0711583951125196,0.2995435906749291
0.8070536521304457,-0.5294791664891493,-1.025620239711918,0.3508359407170313,-0.4842342860672328,-0.024332395037620348,0.8394520788054363,-0.5235004806728123,-0.09693309131100236,-0.873560983906082,-0.9003327664337827,-0.7711730105576241
-1.1765708146220624,-0.7356787655565316,1.0914673186120176,1.4900987384866435,2.5064827473426288,-0.856826417166712,-1.1920167274991285,-0.4567324104608572,-1.512515016033437,-0.02683578480842012,-0.3370495774205534,1.5040997670615515
-1.3233046792859466,1.0475659152669414,0.06402696967650216,-0.7587438313042412,0.07425320414963635,0.45463676837911715,0.6154354099840458,-0.45996312353562924,-1.552801686351884,-0.7537129588988113,-0.05540798291393883,-0.10197513478727836
0.01360386542944278,-0.4301978780492985,-0.024083366723510153,-0.13257333575593072,-0.47134611321607434,0.6218958413182956,0.4578001511148762,-0.46534764532691586,-1.0329347729611467,0.07117420873633677,-0.05540798291393883,-0.36965428509541665
0.0027346902691550525,-1.266451807600349,-0.2682565284702834,1.2413267131672248,-0.4842342860672328,-0.6971700293611328,-0.46495086266264524,-0.4944240629998642,-0.3171829715549667,-0.15915078999550347,-0.3370495774205534,0.16570401552085992
-0.6005045311268135,0.42514860697095386,-1.0307559970248512,0.9897277330146301,-0.4842342860672328,-0.6135404928915438,-0.6428464526090435,4.245032017690695,0.3339171673042445,-1.5282326182665198,0.789516800605905,-0.9050125857116933
1.307035709503681,-0.2125427457003949,-0.7720101239026295,0.5628575532051727,-0.4842342860672328,0.7359361183222808,-0.044260736067181145,-0.41904075792185025,0.0012505902435359802,-0.6343342434065062,-0.9003327664337827,0.8349018912912056
-0.9700564865765959,-0.9953375199376797,0.12658691344467105,-0.6753486637255723,2.4767408099938013,-1.6011292917460553,0.1594956016769806,-0.47127061929733133,0.5476536337841486,0.21329929668786285,0.789516800605905,-0.5034938602494858
-0.5896353559665257,-2.178044961032871,-0.43083534590782857,1.7897559508032166,2.446998872644974,0.3063844082739367,-3.007210617507748,-0.36896470526288383,-0.9801037502082133,-0.3125090282729808,1.6344415841257487,0.031864440366790786
0.7255348384282877,-0.6134864105536385,-0.5573675667052228,0.7833600301928395,-0.4842342860672328,0.47364348121311467,0.25042001431625077,1.5796937310037749,0.44512767638690337,-0.4318650352403678,-1.1819743609403972,0.16570401552085992
-2.0189318895443606,-1.9808952332578906,-1.2920697488035395,1.679504712309383,2.397428977063595,-1.5969478149225758,-2.9592776391055233,-0.42980980150442366,-0.2231003282963182,-2.8895102834741557,0.789516800605905,1.5040997670615515
